SGD:S000004968	FAP1	FKBP12-Associated Protein
SGD:S000001219	FMO1	Flavin containing MonoOxygenase
SGD:S000006142	FLC1	FLavin Carrier
SGD:S000005330	FPK1	FliPase Kinase
SGD:S000029654	FLP1	FLiPase
SGD:S000000084	FLO1	FLOcculation
SGD:S000000212	FLR1	FLuconazole Resistance
SGD:S000006266	FCY1	FluoroCYtosine resistance
SGD:S000002644	FMN1	FMN biosynthesis
SGD:S000005200	FOL1	FOLic acid synthesis
SGD:S000000985	FAU1	Folinic Acid Utilization
SGD:S000006308	FHL1	Fork Head-Like
SGD:S000001393	FKH1	ForK head Homolog
SGD:S000002517	FOB1	FOrk Blocking less
SGD:S000004752	FDO1	Forkhead one interacting protein involved in DOnor preference
SGD:S000005915	FDH1	Formate DeHydrogenase
SGD:S000001360	FMC1	Formation of Mitochondrial Complexes
SGD:S000001915	FAB1	Forms Aploid and Binucleate cells
SGD:S000000109	FMT1	Formyl-Methionyl-tRNA Transformylase
SGD:S000001281	FAF1	Forty (40) S Assembly Factor
SGD:S000000984	FMP10	Found in Mitochondrial Proteome
SGD:S000002781	FRQ1	FReQuenin homolog
SGD:S000003691	FBP26	Fructose BisPhosphatase
SGD:S000004369	FBP1	Fructose-1,6-BisPhosphatase
SGD:S000001543	FBA1	Fructose-1,6-Bisphosphate Aldolase
SGD:S000000411	FTH1	FTR1 Homolog
SGD:S000006183	FUM1	FUMarase
SGD:S000000773	FRD1	Fumarate ReDuctase
SGD:S000000033	FUN12	Function Unknown Now
SGD:S000000672	FUB1	FUnction of Boundary
SGD:S000003363	FHN1	Functional Homolog of Nce102
SGD:S000005851	FRT1	Functionally Related to TCP1
SGD:S000005797	FSF1	Fungal SideroFlexin
SGD:S000000383	FZO1	FuZzy Onions homolog
SGD:S000001047	GPA1	G Protein Alpha subunit
SGD:S000000224	GAL1	GALactose metabolism
SGD:S000005646	GCY1	Galactose-inducible Crystallin-like Yeast protein
SGD:S000000965	GCG1	Gamma-glutamyl Cyclotransferase acting on Glutathione
SGD:S000003646	GZF3	Gata Zinc Finger protein
SGD:S000000391	GDT1	Gcr1 Dependent Translation factor
SGD:S000000938	GDI1	GDP Dissociation Inhibitor
SGD:S000002357	GGC1	GDP/GTP Carrier
SGD:S000001738	GMH1	Gea1-6 Membrane-associated High-copy suppressor
SGD:S000005097	GIM3	Gene Involved in Microtubule biogenesis
SGD:S000001747	GAP1	General Amino acid Permease
SGD:S000006144	GRE1	Genes de Respuesta a Estres (spanish for stress responsive genes)
SGD:S000006357	MAY24	genetic interaction profile similarity to MTC Annotated Yeast genes MTC2 and MTC4
SGD:S000004284	GSP1	Genetic Suppressor of Prp20-1
SGD:S000005731	GEP3	GEnetic interactors of Prohibitins
SGD:S000002559	GIR2	Genetically Interacts with Ribosomal genes
SGD:S000005199	GIS2	GIg Suppressor
SGD:S000002503	GIS1	GIg1-2 Suppressor
SGD:S000006058	GIP3	Glc7 Interacting Protein
SGD:S000000249	GIP1	Glc7-Interacting Protein
SGD:S000005847	GNT1	GlcNAc Transferase
SGD:S000002366	GLE1	GLFG (glycine-leucine-phenylalanine-glycine) LEthal
SGD:S000003264	GSC2	Glucan Synthase of Cerevisiae
SGD:S000000545	GLK1	GLucoKinase
SGD:S000001877	GNA1	GlucosamiNe-6-phosphate Acetyltransferase
SGD:S000003298	GID10	Glucose Induced Degradation deficient
SGD:S000002629	GTB1	Glucosidase Two Beta-subunit
SGD:S000005902	GDH1	Glutamate DeHydrogenase
SGD:S000004862	GAD1	GlutAmate Decarboxylase
SGD:S000002330	GLT1	GLuTamate synthase
SGD:S000001116	QNS1	glutamine (Q) dependent Nad+ Synthetase
SGD:S000002916	GNP1	GlutamiNe Permease
SGD:S000006239	GLN1	GLutamiNe metabolism
SGD:S000001587	GFA1	Glutamine:Fructose-6-phosphate Amidotransferase
SGD:S000003334	GTF1	Glutaminyl Transamidase subunit F
SGD:S000003214	GUS1	GlUtamyl-tRNA Synthetase
SGD:S000000540	GRX1	GlutaRedoXin
SGD:S000003637	GSH1	glutathione (GSH)
SGD:S000000575	GEX1	Glutathione EXchanger
SGD:S000001477	GTT1	GlutaThione Transferase
SGD:S000006012	GLR1	GLutathione Reductase
SGD:S000001635	GPM1	Glycerate PhosphoMutase
SGD:S000003801	GEF1	Glycerol Ethanol, Ferric requiring
SGD:S000002180	GPD1	Glycerol-3-Phosphate Dehydrogenase
SGD:S000003381	GPC1	GlyceroPhosphoCholine acyltransferase
SGD:S000006031	GDE1	GlycerophosphoDiEsterase
SGD:S000000695	GIT1	GlycerophosphoInosiTol
SGD:S000001131	GAR1	Glycine Arginine Rich
SGD:S000002426	GCV1	GlyCine cleaVage
SGD:S000000772	GLY1	GLYcine requiring
SGD:S000005704	GAC1	Glycogen ACcumulation
SGD:S000000737	GLC3	GLyCogen
SGD:S000001766	GLG1	Glycogenin-Like Gene
SGD:S000005996	GCR1	GlyColysis Regulation
SGD:S000004924	GAS1	Glycophospholipid-Anchored Surface protein
SGD:S000002845	GPI19	Glycosyl PhosphatidylInositol anchor biosynthesis
SGD:S000003448	GPI1	GlycosylPhosphatidylInositol anchoring biosynthesis
SGD:S000000325	GRS1	Glycyl-tRNA Synthase
SGD:S000004463	GLO1	GLyOxalase
SGD:S000005218	GOR1	GlyOxylate Reductase
SGD:S000005788	GPN2	Gly-Pro-Asn (N) motif
SGD:S000000769	GTA1	Golgi vesicle Trafficking Associated
SGD:S000001023	GOS1	GOlgi Snare
SGD:S000006313	GLD1	Golgi/endosome Localized Dsc protein
SGD:S000002766	GGA1	Golgi-localized, Gamma-adaptin ear homology, Arf-binding protein
SGD:S000004868	GFD1	Good For Dbp5p
SGD:S000004078	GAA1	GPI Anchor Attachment
SGD:S000003627	GWT1	GPI-anchored Wall protein Transfer
SGD:S000002193	GPR1	G-Protein coupled Receptor
SGD:S000002914	GMC1	Grand Meiotic recombination Cluster
SGD:S000002925	GRH1	GRasp65 (Golgi reassembly stacking protein of 65kD) Homolog
SGD:S000000541	GFD2	Great for Full DEAD box protein activity
SGD:S000002385	GCS1	Growth Cold Sensitive
SGD:S000000517	GBP2	G-strand Binding Protein
SGD:S000004590	GTR1	GTp binding protein Resemblance
SGD:S000004280	GUF1	Gtpase of Unknown Function
SGD:S000000046	GEM1	GTPase EF-hand protein of Mitochondria
SGD:S000005596	GYP1	Gtpase-activating protein for YPt1p
SGD:S000003792	GEA1	Guanine nucleotide Exchange on ARF
SGD:S000004830	GUA1	GUanine Auxotroph
SGD:S000000768	GDA1	Guanosine DiphosphatAse
SGD:S000002862	GUK1	GUanylate Kinase
SGD:S000002988	GET1	Guided Entry of Tail-anchored proteins
SGD:S000004804	GYL1	GYp Like
SGD:S000006209	HAL1	HALotolerance
SGD:S000002828	HKR1	Hansenula mrakii Killer toxin Resistant
SGD:S000001759	HFL1	Has Fused Lysosomes
SGD:S000003945	HIF1	Hat1 Interacting Factor
SGD:S000005515	HPF1	Haze Protective Factor
SGD:S000006272	HOS1	Hda One Similar
SGD:S000003041	HSF1	Heat Shock transcription Factor
SGD:S000002941	HSP31	Heat-Shock Protein
SGD:S000003797	HUL4	Hect Ubiquitin Ligase
SGD:S000004903	HAS1	Helicase Associated with Set1
SGD:S000002866	HEH2	Helix-Extension-Helix domain
SGD:S000001567	HOT13	Helper Of Tim
SGD:S000004246	HAP1	Heme Activator Protein
SGD:S000004195	HMX1	HeMe oXygenase
SGD:S000002640	HEM1	HEMe biosynthesis
SGD:S000000128	HEK2	HEterogeneous nuclear rnp K-like gene
SGD:S000005483	HRP1	Heterogenous nuclear RibonucleoProtein
SGD:S000001949	HXK1	HeXoKinase
SGD:S000001136	HXT1	HeXose Transporter
SGD:S000119380	HRA1	Hidden in Region Antisense
SGD:S000113613	HED1	High copy suppressor of rED1
SGD:S000003816	HIT1	HIgh Temperature growth
SGD:S000000530	AGP1	high-Affinity Glutamine Permease
SGD:S000005558	HMS1	High-copy Mep Suppressor
SGD:S000005225	HCH1	High-Copy Hsp90 suppressor
SGD:S000004783	HOT1	High-Osmolarity-induced Transcription
SGD:S000006439	HTL1	High-Temperature Lethal
SGD:S000002283	HNT1	Histidine triad NucleoTide-binding
SGD:S000003423	HIP1	HIstidine Permease
SGD:S000000857	HIS1	HIStidine
SGD:S000006237	HTS1	Histidine-Trna Synthetase
SGD:S000005338	HOL1	HistidinOl
SGD:S000005922	HAT1	Histone AcetylTransferase
SGD:S000000104	HIR1	HIstone Regulation
SGD:S000003419	HGH1	HmG1/2 Homolog
SGD:S000005753	HER1	Hmg2p ER Remodeling
SGD:S000005373	HRD1	HMG-coA Reductase Degradation
SGD:S000000238	HMT1	HnRNP MethylTransferase
SGD:S000006125	HRR25	HO and Radiation Repair
SGD:S000000193	BRN1	homolog of BaRreN
SGD:S000006212	HAA1	Homolog of Ace1 Activator
SGD:S000001334	HOP1	HOmolog Pairing
SGD:S000005627	RAS1	homologous to RAS proto-oncogene
SGD:S000001863	HAC1	Homologous to Atf/Creb1
SGD:S000004771	HLJ1	HomoLogous to E. coli dnaJ protein
SGD:S000003001	HOP2	HOmologous Pairing
SGD:S000005255	SKP2	homology with human SKP2
SGD:S000002565	HOM2	HOMoserine requiring
SGD:S000002386	HO	HOmothallic switching endonuclease
SGD:S000000571	HMLALPHA1	HoMothallism Left
SGD:S000004292	HRI1	HRr25 Interacting
SGD:S000001792	HBS1	Hsp70 subfamily B Suppressor
SGD:S000002382	HBT1	HuB1 Target
SGD:S000004901	HSH155	Human Sap Homolog
SGD:S000003981	HSU1	Hydrogen Sulfide Utilizing
SGD:S000001476	HYR1	HYdroperoxide Resistance
SGD:S000001109	HTD2	Hydroxyacyl-Thioester Dehydratase
SGD:S000003136	HUR1	HydroxyUrea Resistance
SGD:S000005793	HRK1	Hygromycin Resistance Kinase
SGD:S000004864	HOR7	HyperOsmolarity-Responsive
SGD:S000002545	HPR1	HyPerRecombination
SGD:S000003045	HNM1	Hyper-resistance to Nitrogen Mustard
SGD:S000000785	HHY1	Hypersensitivity to HYgromycin B
SGD:S000004949	HRB1	Hypothetical RNA-Binding protein
SGD:S000002807	HPT1	Hypoxanthine guanine PhosphoribosylTransferase
SGD:S000000760	HYP2	HYPusine-containing protein
SGD:S000178119	IRT1	IME1 Regulatory Transcript
SGD:S000003682	IDS2	IME2-Dependent Signaling
SGD:S000000449	ISW1	Imitation SWitch subfamily
SGD:S000000095	IMD1	IMP Dehydrogenase
SGD:S000002900	IZH1	Implicated in Zinc Homeostasis
SGD:S000003902	IPA1	Important for cleavage and PolyAdenylation
SGD:S000005681	ISN1	IMP-Specific 5'-Nucleotidase
SGD:S000006130	IPL1	Increase in PLoidy
SGD:S000001600	SBA1	increased Sensitivity to Benzoquinone Ansamycins
SGD:S000000361	ICS2	Increased Copper Sensitivity
SGD:S000004686	ISF1	Increasing Suppression Factor
SGD:S000001416	IMP21	Independent of Mitochondrial Particle
SGD:S000004405	INA1	INdicator of Abscission
SGD:S000003854	IME1	Inducer of MEiosis
SGD:S000001352	ICE2	Inheritance of Cortical ER
SGD:S000004817	INP1	INheritance of Peroxisomes
SGD:S000005108	IBD2	Inhibition of Bud Division
SGD:S000001913	IGD1	Inhibitor of Glycogen Debranching
SGD:S000002340	INH1	INHibitor (of F1F0-ATPase)
SGD:S000000344	IRA1	Inhibitory Regulator of the RAS-cAMP pathway
SGD:S000005383	IFM1	Initiation Factor of Mitochondria
SGD:S000006665	IMT1	Initiator Methionine tRNA
SGD:S000004758	IMP1	Inner Membrane Protease
SGD:S000006020	INA17	INner membrane Assembly 17 kDa
SGD:S000001881	IES1	Ino Eighty Subunit
SGD:S000000215	IPP1	Inorganic PyroPhosphatase
SGD:S000002723	IPK1	Inositol Polyphosphate Kinase
SGD:S000001088	INM1	INositol Monophosphatase
SGD:S000003689	INO1	INOsitol requiring
SGD:S000002479	IPT1	InositolPhosphoTransferase
SGD:S000001230	IKI1	Insensitive to KIller toxin
SGD:S000000642	IMG1	Integrity of Mitochondrial Genome
SGD:S000004808	ICY1	Interacting with the CYtoskeleton
SGD:S000000155	IAI11	Interactor of AIm11
SGD:S000004213	IFH1	Interacts with Fork Head
SGD:S000132612	ICR1	Interfering Crick RNA
SGD:S000000880	ICP55	Intermediate Cleaving Peptidase
SGD:S000029715	ITS1-1	Internal Transcribed Spacer
SGD:S000001515	IXR1	Intrastrand cross (X)-link Recognition
SGD:S000001127	IPI1	Involved in Processing ITS2
SGD:S000002497	ILT1	Ionic Liquid Tolerance
SGD:S000006163	IQG1	IQGAP-related protein
SGD:S000003950	ISA1	Iron Sulfur Assembly
SGD:S000003883	IBA57	Iron-sulfur cluster assembly factor for Biotin synthase and Aconitase-like mitochondrial proteins
SGD:S000007237	ISD11	Iron-Sulfur protein biogenesis, Desulfurase-interacting protein
SGD:S000001288	IRR1	IRRegular cell behavior
SGD:S000005752	ISU2	IscU homolog
SGD:S000006056	ISU1	IScU homolog
SGD:S000005652	IAH1	Isoamyl Acetate-Hydrolyzing esterase
SGD:S000004982	IDH1	Isocitrate DeHydrogenase
SGD:S000000867	ICL1	IsoCitrate Lyase
SGD:S000000515	ILV6	IsoLeucine Valine
SGD:S000000888	ILV1	IsoLeucine-plus-Valine requiring
SGD:S000000172	ILS1	IsoLeucine-tRNA Synthetase
SGD:S000005961	ISM1	Isoleucyl tRNA Synthetase of Mitochondria
SGD:S000003519	IMA1	IsoMAltase
SGD:S000006038	IDI1	Isopentenyl Diphosphate Isomerase
SGD:S000004085	IOC2	Iswi One Complex
SGD:S000000853	JHD1	JmjC domain-containing Histone Demethylase
SGD:S000005171	JJJ1	J-protein (Type III)
SGD:S000002986	JAC1	J-type Accessory Chaperone
SGD:S000004323	JIP3	Jumonji domain Interacting Protein
SGD:S000004908	JNM1	Just Nuclear Migration
SGD:S000005132	KAR1	KARyogamy
SGD:S000000221	KAP104	KAryoPherin
SGD:S000001201	KEL1	KELch repeat
SGD:S000002775	KEI1	Kex2-cleavable protein Essential for Inositol phosphorylceramide synthesis
SGD:S000003630	KHA1	K/H ion Antiporter
SGD:S000003171	KEX1	Killer EXpression defective
SGD:S000001644	KDX1	Kinase Dead X-talker
SGD:S000002529	KIN1	KINase
SGD:S000001746	KAE1	Kinase-Associated Endopeptidase
SGD:S000000159	KIP1	KInesin related Protein
SGD:S000007587	KTI11	Kluveromyces lactis Toxin Insensitive
SGD:S000001229	KOG1	Kontroller Of Growth
SGD:S000005625	KTR1	Kre Two Related
SGD:S000006066	KES1	KrE11-1 Suppressor
SGD:S000001938	KEG1	Kre6-binding ER protein responsible for Glucan synthesis
SGD:S000002207	KNH1	Kre9(Nine) Homolog
SGD:S000005252	KRI1	KRR1-Interacting protein
SGD:S000028698	KSH1	KSH (similar to the Hungarian word for "small")
SGD:S000003047	KXD1	KxDL homolog
SGD:S000004913	LIP1	Lag1p/Lac1p Interacting Protein
SGD:S000002209	LHP1	La-Homologous Protein
SGD:S000004708	LAF1	Lam2/Ltc4-Associated Factor
SGD:S000000556	LRE1	Laminarase REsistance
SGD:S000003743	LAA1	Large AP-1 Accessory
SGD:S000005976	LGE1	LarGE cells
SGD:S000003067	LSG1	Large-Subunit Gtpase
SGD:S000003368	LSB1	Las Seventeen Binding protein
SGD:S000003303	ENV11	late ENdosome and Vacuole interface function
SGD:S000028523	LSO1	Late-annotated Small Open reading frame
SGD:S000004756	LDO16	LD Organization protein of 16kD
SGD:S000005291	LRO1	Lecithin cholesterol acyl transferase Related Open reading frame
SGD:S000005649	LEO1	LEft Open reading frame
SGD:S000001771	LAS1	Lethal in the Absence of SSD1-v
SGD:S000002907	LCD1	Lethal, Checkpoint-defective, DNA damage sensitive
SGD:S000004344	LUG1	Lets [URE3]/ure2 Grow
SGD:S000004990	LAP2	Leucine AminoPeptidases
SGD:S000002977	LEU1	LEUcine biosynthesis
SGD:S000003831	LIA1	Ligand of eIF5A
SGD:S000005267	LEM3	Ligand-Effect Modulator
SGD:S000003058	LIF1	Ligase Interacting Factor
SGD:S000001123	LRP1	Like RrP6
SGD:S000002399	LRG1	Lim-RhoGap homolog
SGD:S000001199	LIN1	LINk
SGD:S000005610	LPX1	Lipase of PeroXisomes
SGD:S000003868	LIH1	LIpase Homolog
SGD:S000001198	LAM1	Lipid transfer protein Anchored at Membrane contact sites
SGD:S000006301	LEC1	Lipid-droplet Ergosterol Cortex
SGD:S000001876	LPD1	LiPoamide Dehydrogenase
SGD:S000005722	LIP5	LIPoic acid
SGD:S000004229	LIP2	LIPoyl ligase
SGD:S000003598	LAS21	Local Anestheticum Sensitive
SGD:S000001897	LOC1	LOCalization of mRNA
SGD:S000003591	LOG1	LOnely Guy
SGD:S000005977	LCL1	Long Chronological Lifespan
SGD:S000004911	LCB1	Long-Chain Base
SGD:S000000995	LAG1	Longevity Assurance Gene
SGD:S000001491	LAC1	Longevity-Assurance gene Cognate (LAG1 Cognate)
SGD:S000006134	LEA1	Looks Exceptionally like U2A
SGD:S000003575	LOH1	Loss Of Heterozygosity
SGD:S000000511	LDB16	Low Dye Binding
SGD:S000001666	LOT5	LOw Temperature-responsive
SGD:S000001556	LHS1	Lumenal Hsp Seventy
SGD:S000001235	LNP1	LuNaPark family member
SGD:S000001473	LYS1	LYSine requiring
SGD:S000005212	LYP1	LYsine-specific Permease
SGD:S000006343	LOA1	Lysophosphatidic acid: Oleoyl-CoA Acyltransferase
SGD:S000002444	KRS1	Lysyl (K) tRNA Synthetase
SGD:S000003762	MPP10	M Phase Phosphoproteins
SGD:S000003332	MDR1	Mac1-Dependent Regulator
SGD:S000005162	MGS1	Maintenance of Genome Stability
SGD:S000000779	MAK10	MAintenance of Killer
SGD:S000001568	MDH1	Malate DeHydrogenase
SGD:S000005061	MLS1	MaLate Synthase
SGD:S000001512	MAE1	MAlic Enzyme
SGD:S000005747	MCT1	Malonyl-CoA:ACP Transferase
SGD:S000002406	MPH2	Maltose Permease Homolog
SGD:S000003521	MAL11	MALtose fermentation
SGD:S000003489	MTM1	Manganese Trafficking factor for Mitochondrial SOD2
SGD:S000028736	MNC1	MaNganese Chelating protein
SGD:S000005356	MAN2	MANnitol dehydrogenase
SGD:S000006283	MRL1	Mannose 6-phosphate Receptor Like
SGD:S000001247	MNL1	MaNnosidase-Like protein
SGD:S000003226	MNT2	MaNnosylTransferase
SGD:S000000803	MNN1	MaNNosyltransferase
SGD:S000003578	MHP1	MAP-Homologous Protein
SGD:S000002869	MFA1	Mating Factor A
SGD:S000000636	MATALPHA1	MATing type protein ALPHA
SGD:S000005471	MDY2	Mating-Deficient Yeast
SGD:S000005592	MSA1	Mbf and Sbf Associated
SGD:S000003165	MDS3	Mck1 Dosage Suppressor
SGD:S000005754	MCP1	Mdm10 Complementing Protein
SGD:S000002237	MRK1	Mds1p Related Kinase
SGD:S000000566	MRC1	Mediator of the Replication Checkpoint
SGD:S000006274	MED1	MEDiator complex
SGD:S000001860	MIL1	Medium adaptin-Interacting Ligand
SGD:S000005251	MCK1	Meiosis and Centromere regulatory Kinase
SGD:S000006042	MEI5	MEIosis
SGD:S000001954	MEI4	MEIosis-specific
SGD:S000003151	MND1	Meiotic Nuclear Divisions
SGD:S000005878	MEK1	MEiotic Kinase
SGD:S000001005	OTU2	member of the Ovarian TUmor family
SGD:S000002440	MRH1	Membrane protein Related to Hsp30p
SGD:S000003768	MHO1	Memo HOmolog
SGD:S000000982	ISC10	message Induced in Sporogenesis in S. Cerevisiae
SGD:S000006090	MEX67	Messenger RNA EXport factor of 67 kDa
SGD:S000002978	MPO1	Metabolism of PHS to Odd-numbered fatty acids
SGD:S000005723	MCA1	MetaCAspase
SGD:S000004623	MAC1	Metal binding ACtivator
SGD:S000004234	MAP1	Methionine AminoPeptidase
SGD:S000001777	MET1	METhionine requiring
SGD:S000003496	MES1	MEthionyl-tRNA Synthetase
SGD:S000006368	MMS1	Methyl MethaneSulfonate sensitivity
SGD:S000001788	MTD1	Methylene Tetrahydrafolate Dehydrogenase
SGD:S000006322	MRI1	MethylthioRibose-1-phosphate Isomerase
SGD:S000003785	MDE1	Methylthioribulose-1-phosphate DEhydratase
SGD:S000005007	MTQ1	Methyltransferase
SGD:S000005326	MVD1	MeValonate pyrophosphate Decarboxylase
SGD:S000001057	MIP6	Mex67-Interacting Protein
SGD:S000003255	MTL1	Mid-Two Like
SGD:S000006112	MIY2	MINDY deubiquitinase in yeast
SGD:S000028600	MEO1	Mini ER ORF
SGD:S000004646	MCM1	MiniChromosome Maintenance
SGD:S000000032	MTW1	Mis TWelve-like
SGD:S000002627	MFB1	Mitochondria-associated F-Box protein
SGD:S000001327	FIS1	mitochondrial FISsion
SGD:S000001332	MAM33	Mitochondrial Acidic Matrix protein
SGD:S000004703	MTG1	MiTochondrial GTPase
SGD:S000007547	MIC10	MItochondrial contact site and Cristae organizing system
SGD:S000004865	MLO1	Mitochondrially LOcalized protein
SGD:S000003036	MNP1	Mitochondrial-Nucleoid Protein
SGD:S000005757	MKK1	Mitogen-activated protein Kinase-Kinase
SGD:S000000340	MEC1	Mitosis Entry Checkpoint
SGD:S000003054	MAD1	Mitotic Arrest-Deficient
SGD:S000001572	MIF2	MItotic Fidelity of chromosome transmission
SGD:S000002214	MBP1	MluI-box Binding Protein
SGD:S000002794	MUS81	MMS and UV Sensitive
SGD:S000006003	MOT1	Modifier of Transcription
SGD:S000000870	MOT2	Modulator Of Transcription
SGD:S000002693	ZIP1	molecular ZIPper
SGD:S000003092	MON1	MONensin sensitivity
SGD:S000004823	MGL2	MonoacylGlycerol Lipase
SGD:S000002212	MCH1	MonoCarboxylate transporter Homolog
SGD:S000000908	MAM1	Monopolar microtubule Attachment during Meiosis I
SGD:S000002186	MPS1	MonoPolar Spindle
SGD:S000001648	MCD4	Morphogenesis Checkpoint Dependent
SGD:S000002392	MFG1	Morphogenetic regulator of Filamentous Growth
SGD:S000007626	MHF1	Mph1-associated Histone-Fold protein
SGD:S000005307	MPP6	M-Phase Phosphoprotein 6 homolog
SGD:S000001368	MOB1	Mps One Binder
SGD:S000005509	DCP1	mRNA DeCaPping
SGD:S000005686	MTR10	Mrna TRansport defective
SGD:S000003390	MTR3	MRNA TRansport
SGD:S000005981	MFM1	Mrs2 Function Modulating factor
SGD:S000002685	MTH1	MSN Three Homolog
SGD:S000000733	MIT1	Muc1 expressed Independent of TEC1
SGD:S000004106	MSL5	Mud Synthetic-Lethal
SGD:S000001448	MSL1	MUD Synthetic Lethal
SGD:S000000261	MUM2	MUddled Meiosis
SGD:S000004706	MUB1	MUlti Budding
SGD:S000000389	MBA1	Multi-copy Bypass of AFG3
SGD:S000005117	MDG1	Multicopy suppressor of Defective G-protein
SGD:S000004178	MDL1	MultiDrug resistance-Like
SGD:S000006316	MRD1	Multiple RNA-binding domain
SGD:S000007253	MBF1	Multiprotein Bridging Factor
SGD:S000003438	MVB12	MultiVesicular Body sorting factor of 12 kilodaltons
SGD:S000001542	MPE1	Mutant PCF11 Extragenic suppressor
SGD:S000001441	MPH1	Mutator PHenotype
SGD:S000004777	MLH1	MutL Homolog
SGD:S000001162	MSH1	MutS Homolog
SGD:S000006392	MLC2	Myo1p Light Chain
SGD:S000002905	ITR1	myo-Inositol TRansporter
SGD:S000003074	MLC1	Myosin Light Chain
SGD:S000001065	MYO1	MYOsin
SGD:S000001803	MLP1	Myosin-Like Protein
SGD:S000002326	NRP1	N (asparagine)-Rich Protein
SGD:S000004438	NGK1	N-acetylGlucosamine Kinase
SGD:S000004673	NAT4	N-AcetylTransferase
SGD:S000004753	NDE1	NADH Dehydrogenase, External
SGD:S000001084	NCP1	NADP-Cytochrome P450 reductase
SGD:S000004128	NHA1	Na+/H+ Antiporter
SGD:S000004449	NBP1	Nap1 Binding Protein
SGD:S000005431	NBA1	Nap1p and Bud neck Associated
SGD:S000003873	NNF1	Necessary for Nuclear Function
SGD:S000005682	NFI1	Neck Filament Interacting
SGD:S000005063	NCS2	Needs Cla4 to Survive
SGD:S000002805	NCB2	Negative Cofactor B
SGD:S000005035	NST1	Negatively affects Salt Tolerance
SGD:S000001310	NEO1	NEOmycin-resistance
SGD:S000028636	NAG1	Nested Antisense Gene
SGD:S000006047	NAN1	Net1 Associated Nuclear protein
SGD:S000004524	NTE1	Neuropathy Target Esterase
SGD:S000002408	NTH1	Neutral TreHalase
SGD:S000001811	NFT1	New Full-length MRP-type Transporter
SGD:S000003189	NIF3	Ngg1p-Interacting Factor
SGD:S000004320	NMA1	Nicotinamide Mononucleotide Adenylyltransferase
SGD:S000005735	NPT1	Nicotinate PhosphoribosylTransferase
SGD:S000002204	NPC2	Niemann Pick type C homolog
SGD:S000005927	NCR1	Niemann-pick type C Related
SGD:S000000522	NFS1	NiFS-like
SGD:S000001523	NFU1	NifU-like protein
SGD:S000005582	NOB1	Nin1 (One) Binding protein
SGD:S000001730	NTR2	NineTeen complex Related protein
SGD:S000001426	NIT1	NITrilase superfamily
SGD:S000001654	NNK1	Nitrogen Network Kinase
SGD:S000004043	NRS1	Nitrogen-Responsive Start regulator
SGD:S000004185	NMT1	N-Myristoyl Transferase
SGD:S000006154	NSL1	Nnf1 Synthetic Lethal
SGD:S000002696	NSE3	Non SMC Element
SGD:S000001269	NAS2	Non-ATPase Subunit
SGD:S000003742	NCE101	NonClassical Export
SGD:S000005464	NDJ1	NonDisJunction
SGD:S000001166	NDT80	Non-DiTyrosine
SGD:S000001077	NEL1	Non-ERES Localized Sec23 homolog
SGD:S000002791	NKP1	Non-essential Kinetochore Protein
SGD:S000002160	NHP10	Non-Histone Protein
SGD:S000004255	NEJ1	Nonhomologous End-Joining defective
SGD:S000003275	NQM1	Non-Quiescent Mutant
SGD:S000001119	NMD2	Nonsense-mediated MRNA Decay
SGD:S000001213	NMD3	Nonsense-Mediated mRNA Decay
SGD:S000003997	NSE1	Non-SMC Element
SGD:S000003079	NSA1	Nop Seven Associated
SGD:S000007524	NCW1	Novel Cell Wall protein
SGD:S000002198	NAT1	N-terminal AcetylTransferase
SGD:S000003823	NTA1	N-Terminal Amidase
SGD:S000029704	NBL1	N-terminal-Borealin Like protein
SGD:S000002433	NSI1	NTS1 SIlencing protein
SGD:S000006147	NEW1	Nu+
SGD:S000006235	NTO1	NuA Three Orf
SGD:S000003090	NAB2	Nuclear polyAdenylated RNA-Binding
SGD:S000000120	NCL1	NuCLear protein
SGD:S000005430	NUF2	NUclear Filament-containing protein
SGD:S000003744	NUC1	NUClease
SGD:S000004585	NAB6	Nucleic Acid Binding protein
SGD:S000003612	NET1	Nucleolar silencing Establishing factor and Telophase regulator
SGD:S000005732	NOC2	NucleOlar Complex associated
SGD:S000001898	NIC96	Nucleoporin-Interacting Component of 96 kDa
SGD:S000003577	NSP1	NucleoSkeletal-like Protein
SGD:S000001756	NAP1	Nucleosome Assembly Protein
SGD:S000003059	NBP35	Nucleotide Binding Protein
SGD:S000001238	NVJ1	Nucleus-Vacuole Junction
SGD:S000004244	NDL1	NuDeL homolog
SGD:S000002359	MGT1	O-6-MethylGuanine-DNA methylTransferase
SGD:S000000229	OLA1	Obg-Like ATPase
SGD:S000001617	OCT1	OCTapeptidyl aminopeptidase
SGD:S000001222	OYE2	Old Yellow Enzyme
SGD:S000001772	OAF3	Oleate Activated transcription Factor
SGD:S000000048	OAF1	Oleate-Activated transcription Factor
SGD:S000003023	OLE1	OLEic acid requiring
SGD:S000007274	OLI1	OLIgomycin resistance
SGD:S000003748	OPT1	OligoPeptide Transporter
SGD:S000003539	OST1	OligoSaccharylTransferase
SGD:S000303806	OTO1	ORFan?Toxic when?Overexpressed
SGD:S000004530	ORC1	Origin Recognition Complex
SGD:S000005973	OAZ1	Ornithine decarboxylase AntiZyme
SGD:S000005656	ORT1	ORnithine Transporter
SGD:S000006321	HOB2	ortholog of Drosophila HOBbit
