MGI:1921638	Dpp8	dipeptidylpeptidase
MGI:101793	Dppa5-ps7	developmental pluripotency associated 5, pseudogene
MGI:1928392	Dpt	dermatopontin
MGI:1915685	Dpy19l1	dpy-19 like C-mannosyltransferase
MGI:1913560	Dpy30	dpy-30, histone methyltransferase complex regulatory subunit
MGI:2139667	Dpyd	dihydropyrimidine dehydrogenase
MGI:1928679	Dpys	dihydropyrimidinase
MGI:1349763	Dpysl2	dihydropyrimidinase-like
MGI:2136388	Dqx1	DEAQ RNA-dependent ATPase
MGI:1100515	Dr1	down-regulator of transcription
MGI:1913806	Drap1	DR1 associated protein
MGI:1917683	Draxin	dorsal inhibitory axon guidance protein
MGI:5446626	Dreh	down-regulated in hepatocellular carcinoma
MGI:1261425	Drosha	drosha, ribonuclease type III
MGI:107432	Drp2	dystrophin related protein
MGI:1298401	Drr1	developmentally regulated repeat element-containing transcript
MGI:94929	Ds	disorganization
MGI:103221	Dsc2	desmocollin
MGI:1196281	Dscam	DS cell adhesion molecule
MGI:107510	dscb	declival sulcus of cerebellum
MGI:2442948	Dsel	dermatan sulfate epimerase-like
MGI:1196466	Dsg2	desmoglein
MGI:1914184	Dsn1	DSN1 homolog, MIS12 kinetochore complex component
MGI:109611	Dsp	desmoplakin
MGI:109172	Dspp	dentin sialophosphoprotein
MGI:104627	Dst	dystonin
MGI:1929270	Dstn	destrin
MGI:1913294	Dtd1	D-tyrosyl-tRNA deacylase
MGI:1924093	Dtl	denticleless E3 ubiquitin protein ligase
MGI:106039	Dtna	dystrobrevin alpha
MGI:1203728	Dtnb	dystrobrevin, beta
MGI:1916107	Dtwd2	DTW domain containing
MGI:1352744	Dtx1	deltex 1, E3 ubiquitin ligase
MGI:108396	Dtymk	deoxythymidylate kinase
MGI:1915440	Dubr	Dppa2 upstream binding RNA
MGI:94936	dup	dumpy-Oda
MGI:1913619	Dus2	dihydrouridine synthase
MGI:101911	Dusp2	dual specificity phosphatase
MGI:1346051	Dut	deoxyuridine triphosphatase
MGI:94937	dv	dervish
MGI:94938	Dvb11-1	V11<+> T cell deletion
MGI:106613	Dvl2	dishevelled segment polarity protein
MGI:3716112	Dwh	dispersed white hair
MGI:1096569	dwt	dwarf Tianjin
MGI:1890444	Dxo	decapping exoribonuclease
MGI:1916746	Dydc1	DPY30 domain containing
MGI:1918480	Dym	dymeclin
MGI:103147	Dync1h1	dynein cytoplasmic 1 heavy chain
MGI:1203485	Dyrk1c	dual-specificity tyrosine phosphorylation regulated kinase
MGI:1349385	Dysf	dysferlin
MGI:2685061	Dytn	dystrotelin
MGI:103012	E2f4	E2F transcription factor
MGI:109530	E4f1	E4F transcription factor
MGI:3578209	e9.5a19c	e9.5 arrest
MGI:1921677	Eaf1	ELL associated factor
MGI:1913516	Eapp	E2F-associated phosphoprotein
MGI:108020	Ear2	eosinophil-associated, ribonuclease A family, member
MGI:1914667	Ears2	glutamyl-tRNA synthetase 2, mitochondrial
MGI:1354171	Ebi3	Epstein-Barr virus induced gene
MGI:1916322	Ebna1bp2	EBNA1 binding protein
MGI:107822	Ebp	EBP cholestenol delta-isomerase
MGI:1915427	Ebpl	emopamil binding protein-like
MGI:3032536	Eccp	eccentric pupil
MGI:1917851	Ecd	ecdysoneless cell cycle regulator
MGI:1277169	Echdc1	enoyl Coenzyme A hydratase domain containing
MGI:103060	Ecm1	extracellular matrix protein
MGI:1349469	Ecsit	ECSIT signalling integrator
MGI:95281	Ect2	ect2 oncogene
MGI:1195272	Eda	ectodysplasin-A
MGI:2442860	Eda2r	ectodysplasin A2 receptor
MGI:1931001	Edaradd	EDAR associated via death domain
MGI:1329025	Edil3	EGF-like repeats and discoidin I-like domains
MGI:102720	Ednrb	endothelin receptor type B
MGI:1919831	Edrf1	erythroid differentiation regulatory factor
MGI:1915293	Eef1akmt1	EEF1A alpha lysine methyltransferase
MGI:6121518	Eef1ece2	Eef1akmt4-endothelin converting enzyme 2 readthrough
MGI:2138935	Eeig1	estrogen-induced osteoclastogenesis regulator
MGI:3036259	Eeig2	EEIG family member
MGI:1914734	Eepd1	endonuclease/exonuclease/phosphatase family domain containing
MGI:1915476	Efcab2	EF-hand calcium binding domain
MGI:106504	Efhd2	EF hand domain containing
MGI:102707	Efna2	ephrin A2
MGI:1923990	Efr3a	EFR3 homolog A
MGI:105311	Efs	embryonal Fyn-associated substrate
MGI:1858599	Egfl6	EGF-like-domain, multiple
MGI:2146149	Egflam	EGF-like, fibronectin type III and laminin G domains
MGI:1932286	Egln1	egl-9 family hypoxia-inducible factor
MGI:1306780	Egr3	early growth response
MGI:2667252	Ehbp1	EH domain binding protein
MGI:1341878	Ehd1	EH-domain containing
MGI:1277964	Ehhadh	enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase
MGI:1924933	Ehmt1	euchromatic histone methyltransferase
MGI:108090	Ei24	etoposide induced 2.4 mRNA
MGI:1889651	Eid1	EP300 interacting inhibitor of differentiation
MGI:103203	Eif3s6-ps1	eukaryotic translation initiation factor 3, subunit 6, pseudogene
MGI:1289332	Eipr1	EARP complex and GARP complex interacting protein
MGI:95315	Ela1-ps	elastase 1, pseudogene
MGI:1890495	Elac1	elaC ribonuclease Z
MGI:2679229	Elane	elastase, neutrophil expressed
MGI:105916	elap	eye lens aplasia
MGI:1923930	Elapor1	endosome-lysosome associated apoptosis and autophagy regulator
MGI:107427	Elavl4	ELAV like RNA binding protein
MGI:1919985	Eldr	Egfr long non-coding downstream RNA
MGI:107180	Elf1	E74 like ETS transcription factor
MGI:1101781	Elf3	E74-like factor
MGI:101833	Elk1	ELK1, member of ETS oncogene family
MGI:101762	Elk3	ELK3, member of ETS oncogene family
MGI:102853	Elk4	ELK4, member of ETS oncogene family
MGI:109377	Ell	elongation factor RNA polymerase II
MGI:2153045	Elmo2	engulfment and cell motility
MGI:2445165	Elmod2	ELMO/CED-12 domain containing
MGI:1351315	Eloa	elongin A
MGI:1913376	Elof1	ELF1 homolog, elongation factor
MGI:1195976	Elovl3	ELOVL fatty acid elongase
MGI:1859017	Elp5	elongator acetyltransferase complex subunit
MGI:95319	Em	Emory cataract
MGI:95321	Emb	embigin
MGI:1343095	Emc8	ER membrane protein complex subunit
MGI:1891716	Emcn	endomucin
MGI:108117	Emd	emerin
MGI:1919889	Eme2	essential meiotic structure-specific endonuclease subunit
MGI:2155091	Emid1	EMI domain containing
MGI:1926189	Emilin1	elastin microfibril interfacer
MGI:1919455	Eml2	echinoderm microtubule associated protein like
MGI:107941	Emp1	epithelial membrane protein
MGI:1924203	Emsy	EMSY, BRCA2-interacting transcriptional repressor
MGI:95387	Emx1	empty spiracles homeobox
MGI:3052329	Emx2os	Emx2 opposite strand/antisense transcript, non-protein coding
MGI:95389	En1	engrailed
MGI:108360	Enah	ENAH actin regulator
MGI:1333772	Enam	enamelin
MGI:109610	Enc1	ectodermal-neural cortex
MGI:1261433	Endog	endonuclease G
MGI:95392	Eng	endoglin
MGI:2443788	Engase	endo-beta-N-acetylglucosaminidase
MGI:2142593	Enkd1	enkurin domain containing
MGI:1918483	Enkur	enkurin, TRPC channel interacting protein
MGI:2441717	Eno4	enolase
MGI:1915120	Enoph1	enolase-phosphatase
MGI:2384799	Enox2	ecto-NOX disulfide-thiol exchanger
MGI:106645	Enpep	glutamyl aminopeptidase
MGI:1321390	Enpp2	ectonucleotide pyrophosphatase/phosphodiesterase
MGI:1891189	Ensa	endosulfine alpha
MGI:2686088	Enthd1	ENTH domain containing
MGI:102805	Entpd1	ectonucleoside triphosphate diphosphohydrolase
MGI:1915362	Entr1	endosome associated trafficking regulator
MGI:1915771	Entrep3	endosomal transmembrane epsin interactor
MGI:5490252	enu164	enu164
MGI:5490254	enu67	enu67
MGI:1919286	Eny2	ENY2 transcription and export complex 2 subunit
MGI:95397	eob	eyelids open at birth
MGI:2141669	Eogt	EGF domain specific O-linked N-acetylglucosamine transferase
MGI:1915868	Eola1	endothelium and lymphocyte associated ASCH domain
MGI:1201683	Eomes	eomesodermin
MGI:1276116	Ep300	E1A binding protein p300
MGI:109169	Epas1	endothelial PAS domain protein
MGI:103006	Epb41l5	erythrocyte membrane protein band 4.1 like
MGI:3576020	epdm	epidermolysis bullosa
MGI:2145369	Epdr1	ependymin related
MGI:95404	epf	epileptiform
MGI:1918673	Epg5	ectopic P-granules 5 autophagy tethering factor
MGI:104757	Ephb4	Eph receptor B4
MGI:1919182	Ephx3	epoxide hydrolase
MGI:1341085	Epm2a	epilepsy, progressive myoclonic epilepsy, type 2 gene alpha
MGI:1925031	Epm2aip1	EPM2A interacting protein
MGI:1333763	Epn1	epsin
MGI:95407	Epo	erythropoietin
MGI:1922776	Eppin	epididymal peptidase inhibitor
MGI:2386306	Eppk1	epiplakin
MGI:3583897	Eprn	ephemeron, early developmental lncRNA
MGI:104582	Eps15l1	epidermal growth factor receptor pathway substrate 15-like
MGI:1914675	Eps8l1	EPS8-like
MGI:3055803	Ept	elliptic
MGI:107569	Epx	eosinophil peroxidase
MGI:5704150	eqlb	equilibrio
MGI:1889295	Eral1	Era like 12S mitochondrial rRNA chaperone
MGI:2665023	Eras	ES cell-expressed Ras
MGI:104771	Erbb4	erb-b2 receptor tyrosine kinase
MGI:1890169	Erbin	Erbb2 interacting protein
MGI:1098749	Erc2	ELKS/RAB6-interacting/CAST family member
MGI:103582	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group
MGI:107508	Ereg	epiregulin
MGI:109637	Erf	Ets2 repressor factor
MGI:3606476	Erfe	erythroferrone
MGI:3642958	Erfl	ETS repressor factor like
MGI:1915571	Erg28	ergosterol biosynthesis
MGI:1913616	Ergic3	ERGIC and golgi
MGI:108089	Erh	ERH mRNA splicing and mitosis factor
MGI:1914526	Eri1	exoribonuclease
MGI:1349816	Ermap	erythroblast membrane-associated protein
MGI:1925017	Ermn	ermin, ERM-like protein
MGI:106250	Ermp1	endoplasmic reticulum metallopeptidase
MGI:1921405	Errfi1	ERBB receptor feedback inhibitor
MGI:1919245	Erv3	endogenous retroviral sequence
MGI:5508531	Erytha	Erytha, erythroid developmental long intergenic non-protein coding transcript
MGI:1919238	Esco2	establishment of sister chromatid cohesion N-acetyltransferase
MGI:3781082	Esd-ps	esterase D/formylglutathione hydrolase, pseudogene
MGI:1913830	Esf1	ESF1 nucleolar pre-rRNA processing protein homolog
MGI:3643294	Esp6	exocrine gland secreted peptide
MGI:2146156	Espl1	extra spindle pole bodies 1, separase
MGI:1861630	Espn	espin
MGI:2685402	Espnl	espin-like
MGI:109392	Esr2	estrogen receptor 2 (beta)
MGI:107854	Ess2	ess-2 splicing factor
MGI:1096388	Esx1	extraembryonic, spermatogenesis, homeobox
MGI:1098699	Esyt3	extended synaptotagmin-like protein
MGI:1915395	Etaa1	Ewing tumor-associated antigen
MGI:1916751	Etd	embryonic testis differentiation
MGI:106092	Etfa	electron transferring flavoprotein, alpha polypeptide
MGI:1913321	Ethe1	ethylmalonic encephalopathy
MGI:1919010	Etnppl	ethanolamine phosphate phospholyase
MGI:1261416	Etohd1	ethanol decreased
MGI:95455	Ets1	E26 avian leukemia oncogene 1, 5' domain
MGI:109336	Etv6	ets variant
MGI:1918217	Eva1c	eva-1 homolog C
MGI:1890596	Evc	EvC ciliary complex subunit
MGI:104736	Evi5	ecotropic viral integration site
MGI:1194884	Evl	Ena-vasodilator stimulated phosphoprotein
MGI:107507	Evpl	envoplakin
MGI:3851187	Evta	evita
MGI:95461	Evx1	even-skipped homeobox
MGI:1917843	Evx1os	even skipped homeotic gene 1, opposite strand
MGI:95463	Ex	earlier X zone degeneration
MGI:95465	exed	extraembryonic ectoderm development
MGI:95466	exf	exfoliative
MGI:1313145	exma	exencephaly and severe microphthalmia/anophthalmia
MGI:1349427	Exo1	exonuclease
MGI:1096376	Exoc4	exocyst complex component
MGI:2143333	Exog	exo/endonuclease G
MGI:107889	Exosc5	exosome component
MGI:2443248	Exph5	exophilin
MGI:108050	Ext2	exostosin glycosyltransferase
MGI:1860765	Extl3	exostosin-like glycosyltransferase
MGI:2679342	Ey3	eyeless
MGI:109339	Eya3	EYA transcriptional coactivator and phosphatase
MGI:3038383	eyes1	eyes
MGI:95472	Ezg	extent of zona glomerulosa
MGI:1097695	Ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit
MGI:2147968	Ezhip	EZH inhibitory protein
MGI:98931	Ezr	ezrin
MGI:95473	f	flexed-tail
MGI:3578139	F10ex	f10 exencephaly
MGI:3578142	f11ex	f11 exencephaly
MGI:1321398	F11r	F11 receptor
MGI:101802	F2r	coagulation factor II thrombin receptor
MGI:101910	F2rl1	F2R like trypsin receptor
MGI:3578179	f8ga	f8 gastrulation arrest
MGI:95475	fa	falter
MGI:101790	Fabp5	fatty acid binding protein 5, epidermal
MGI:109324	Fadd	Fas associated via death domain
MGI:109419	Faf1	Fas-associated factor
MGI:1915376	Fahd2a	fumarylacetoacetate hydrolase domain containing
MGI:106351	Fam104a	family with sequence similarity 104, member A
MGI:2388266	Fam20a	FAM20A, golgi associated secretory pathway pseudokinase
MGI:2443990	Fam20b	FAM20B, glycosaminoglycan xylosylkinase
MGI:2136853	Fam20c	FAM20C, golgi associated secretory pathway kinase
MGI:107892	Fam3c	FAM3 metabolism regulating signaling molecule C
MGI:3045266	Fan1	FANCD2/FANCI-associated nuclease
MGI:1341823	Fanca	Fanconi anemia, complementation group A
MGI:1918229	Fancd2os	Fancd2 opposite strand
MGI:95483	Far	first arch
MGI:2385126	Farp2	FERM, RhoGEF and pleckstrin domain protein
MGI:1917205	Fars2	phenylalanine-tRNA synthetase 2, mitochondrial
MGI:1346035	Farsb	phenylalanyl-tRNA synthetase, beta subunit
MGI:1913837	Fastk	Fas-activated serine/threonine kinase
MGI:1916827	Fastkd3	FAST kinase domains
MGI:109168	Fat1	FAT atypical cadherin
MGI:1925155	Fate1	fetal and adult testis expressed
MGI:102547	Fau	FAU ubiquitin like and ribosomal protein S30 fusion
MGI:103018	Fau-ps2	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived), pseudogene
MGI:1923382	Faxc	failed axon connections homolog
MGI:95486	Fbl	fibrillarin
MGI:3034689	Fbll1	fibrillarin-like
MGI:1346091	Fbln5	fibulin
MGI:3574826	Fbl-ps1	fibrillarin, pseudogene
MGI:95489	Fbn1	fibrillin
MGI:95491	Fbp2	fructose bisphosphatase
MGI:104648	Fbrs	fibrosin
MGI:1920907	Fbrsl1	fibrosin-like
MGI:1261890	Fbxo28	F-box protein
MGI:1918788	Fbxo9	f-box protein
MGI:95493	fc	flecking
MGI:1920986	Fcf1	FCF1 rRNA processing protein
MGI:103017	Fcgrt	Fc fragment of IgG receptor and transporter
MGI:1921265	Fcho1	FCH domain only
MGI:1340905	Fcna	ficolin A
MGI:1915484	Fcor	Foxo1 corepressor
MGI:1916071	Fcsk	fucose kinase
MGI:95502	fd	fur deficient
MGI:102706	Fdft1	farnesyl diphosphate farnesyl transferase
MGI:103224	Fdx1	ferredoxin
MGI:3584513	Fdxacb1	ferredoxin-fold anticodon binding domain containing
MGI:95512	fe	faded
MGI:95513	Fech	ferrochelatase
MGI:2441689	Fem1al	fem-1 homolog A like
MGI:1335087	Fem1b	fem 1 homolog b
MGI:102779	Fen1	flap structure specific endonuclease
MGI:1916040	Fendrr	Foxf1 adjacent non-coding developmental regulatory RNA
MGI:105917	Fer	FER tyrosine kinase
MGI:1921812	Fer1l4	fer-1 like family member
MGI:2150010	Ferd3l	Fer3 like bHLH transcription factor
MGI:2443583	Fermt1	fermitin family member
MGI:1861994	Fers	ferris
MGI:1890221	Fetub	fetuin beta
MGI:2449712	Fev	FEV transcription factor, ETS family member
MGI:2670976	Fez1	fasciculation and elongation protein zeta
MGI:1859823	Fezf2	Fez family zinc finger
MGI:2147577	Ffar4	free fatty acid receptor
MGI:1316726	Fga	fibrinogen alpha chain
MGI:104566	Fgd1	FYVE, RhoGEF and PH domain containing
MGI:104723	Fgf9	fibroblast growth factor
MGI:1914779	Fgfr1op2	FGFR1 oncogene partner
MGI:1922828	Fggy	FGGY carbohydrate kinase domain containing
MGI:103266	Fgl2	fibrinogen-like protein
MGI:95527	Fgr	FGR proto-oncogene, Src family tyrosine kinase
MGI:95530	Fh1	fumarate hydratase
MGI:1920323	Fhad1	forkhead-associated phosphopeptide binding domain
MGI:95531	fhd	fathead
MGI:2684972	Fhdc1	FH2 domain containing
MGI:1921599	Fhip1b	FHF complex subunit HOOK interacting protein
MGI:1277947	Fhit	fragile histidine triad gene
MGI:1298387	Fhl1	four and a half LIM domains
MGI:1914856	Fibin	fin bud initiation factor homolog (zebrafish)
MGI:1098550	Ficd	FIC domain containing
MGI:2143585	Fig4	FIG4 phosphoinositide 5-phosphatase
MGI:1349421	Figla	folliculogenesis specific basic helix-loop-helix
MGI:1890647	Fign	fidgetin
MGI:1890648	Fignl1	fidgetin-like
MGI:1917848	Filip1	filamin A interacting protein
MGI:1914149	Fip1l1	factor interacting with PAPOLA and CPSF1
MGI:2147989	Firre	functional intergenic repeating RNA element
MGI:3590554	Firrm	FIGNL1 interacting regulator of recombination and mitosis
MGI:1913687	Fis1	fission, mitochondrial
MGI:1890517	fit2	fitness
MGI:1915930	Fitm1	fat storage-inducing transmembrane protein
MGI:1344336	Fiz1	Flt3 interacting zinc finger protein
MGI:95539	Fk	fleck
MGI:104670	Fkbp5	FK506 binding protein
MGI:2179507	Fktn	fukutin
MGI:95550	fl	flipper-arm
MGI:1918359	Flacc1	flagellum associated containing coiled-coil domains
MGI:5049978	flanka	flanka
MGI:2442184	Flcn	folliculin
MGI:3645678	Flg2	filaggrin family member
MGI:1925435	Flicr	Foxp3 regulating long intergenic noncoding RNA
MGI:1342286	Flii	flightless I actin binding protein
MGI:5568517	flim	flimsy hind leg
MGI:2446089	Flnb	filamin, beta
MGI:103309	Flot2	flotillin
MGI:95558	Flt1	FMS-like tyrosine kinase
MGI:2384974	Flvcr2	feline leukemia virus subgroup C cellular receptor
MGI:2442638	Flywch1	FLYWCH-type zinc finger
MGI:1924167	Flywch2	FLYWCH family member
MGI:95563	fm	foam cell reticulosis
MGI:1913367	Fmc1	formation of mitochondrial complex V assembly factor
MGI:101815	Fmn1	formin
MGI:109569	Fmnl3	formin-like
MGI:1100496	Fmo3	flavin containing monooxygenase
MGI:1328364	Fmod	fibromodulin
MGI:2672032	Fmr1nb	Fmr1 neighbor
MGI:3642368	Fmr1os	FMRP translational regulator 1, opposite strand
MGI:95565	fmt	formentin
MGI:1926834	Fn3k	fructosamine 3 kinase
MGI:3652215	Fndc10l	ibronectin type III domain containing 10 like
MGI:1196463	Fndc3a	fibronectin type III domain containing
MGI:1309996	Fnld	faint-lined
MGI:6241416	Fnos2	FNOS2
MGI:104683	Fnta	farnesyltransferase, CAAX box, alpha
MGI:2676921	Focad	focadhesin
MGI:95568	Folr1	folate receptor alpha
MGI:95570	For1	formamidase
MGI:3774288	forg	forgetful
MGI:95574	Fos	FBJ osteosarcoma oncogene
MGI:102858	Fosl2	fos-like antigen
MGI:1920013	Foxd3os	Forkhead box D3 opposite strand
MGI:102949	Foxn1	forkhead box N1
MGI:106315	Foxred2	FAD-dependent oxidoreductase domain containing
MGI:95576	Fpgs	folylpolyglutamyl synthetase
MGI:1922790	Fpgt	fucose-1-phosphate guanylyltransferase
MGI:107443	Fpr1	formyl peptide receptor
MGI:4358374	fpw	fertile peewee
MGI:1917817	Fra10ac1	FRA10A associated CGG repeat
MGI:2385368	Fras1	Fraser extracellular matrix complex subunit
MGI:109450	Frat1	frequently rearranged in advanced T cell lymphomas
MGI:894691	Fre2	Friend erythroleukemia
MGI:2444465	Frem2	Fras1 related extracellular matrix protein
MGI:1916742	Frey1	Frey regulator of sperm-oocyte fusion
MGI:3763279	frg	froggy
MGI:3035485	Frg2f1	FSHD region gene 2 family member
MGI:103265	Frk	fyn-related kinase
MGI:95579	Frl	furloss
MGI:1914707	Frmd8	FERM domain containing
MGI:5704156	frqz	fraqueza
MGI:108076	Frrs1	ferric-chelate reductase
MGI:1919563	Fryl	FRY like transcription coactivator
MGI:892032	Frzb	frizzled-related protein
MGI:2667528	frzl	frizzy-like
MGI:1352745	Fscn1	fascin actin-bundling protein
MGI:95582	Fshb	follicle stimulating hormone beta
MGI:1918563	Fsip1	fibrous sheath-interacting protein
MGI:3772850	fsq	flying squirrel
MGI:95586	Fst	follistatin
MGI:102793	Fstl1	follistatin-like
MGI:1339962	Ftcd	formiminotransferase cyclodeaminase
MGI:1919246	Fthl17a	ferritin, heavy polypeptide-like 17, member A
MGI:104594	Fth-ps2	ferritin heavy chain, pseudogene
MGI:1347093	Fto	FTO alpha-ketoglutarate dependent dioxygenase
MGI:107456	Fts	fused toes
MGI:1859648	Ftsj1	FtsJ RNA 2'-O-methyltransferase
MGI:1926128	Ftx	Ftx transcript, Xist regulator, non-protein coding
MGI:1196294	Fubp1	far upstream element (FUSE) binding protein
MGI:1914098	Fuca2	fucosidase, alpha-L- 2, plasma
MGI:4889061	fuddle	fuddle
MGI:5620711	Fun22	fundus abnormality
MGI:1914641	Fundc2	FUN14 domain containing
MGI:97513	Furin	furin, paired basic amino acid cleaving enzyme
MGI:104647	Fut4-ps1	fucosyltransferase 4, pseudogene
MGI:1917550	Fuz	fuzzy planar cell polarity protein
MGI:95601	Fw	fawn
MGI:1096879	Fxn	frataxin
MGI:104860	Fxr1	FMR1 autosomal homolog
MGI:107497	Fxyd3	FXYD domain-containing ion transport regulator
MGI:1346327	Fyb	FYN binding protein
MGI:107277	Fyco1	FYVE and coiled-coil domain containing
MGI:95602	Fyn	Fyn proto-oncogene
MGI:1917955	Fyttd1	forty-two-three domain containing
MGI:108460	Fzd8	frizzled class receptor
MGI:1926790	Fzr1	fizzy and cell division cycle 20 related
MGI:3578154	g2e	g2-e exencephaly
MGI:2444298	G2e3	G2/M-phase specific E3 ubiquitin ligase
MGI:1351465	G3bp1	G3BP stress granule assembly factor
MGI:2148929	G6bos	G6b opposite strand
MGI:95607	G6pc1	glucose-6-phosphatase catalytic subunit
MGI:1277193	G6pc2	glucose-6-phosphatase, catalytic
MGI:105977	G6pd2	glucose-6-phosphate dehydrogenase
MGI:1202716	G6pt-ps	glucose 6-phosphatase, pseudogene
MGI:95608	Ga	greying with age
MGI:1890602	Gabarapl2	GABA type A receptor associated protein like
MGI:4358479	Gabarapl2-ps	GABA(A) receptor-associated protein-like 2 pseudogene
MGI:95610	Gabpa	GA repeat binding protein, alpha
MGI:95621	Gabrb3	GABRB3, gamma-aminobutyric acid type A receptor subunit beta
MGI:103156	Gabrg1	gamma-aminobutyric acid type A receptor subunit gamma
MGI:1858277	Gal3st1	galactose-3-O-sulfotransferase
MGI:95636	Galc	galactosylceramidase
MGI:1921496	Gale	galactose-4-epimerase, UDP
MGI:1917226	Galk2	galactokinase
MGI:2442420	Galm	galactose mutarotase
MGI:1355303	Galns	galactosamine (N-acetyl)-6-sulfatase
MGI:1349449	Galnt7	polypeptide N-acetylgalactosaminyltransferase
MGI:1913581	Galntl6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like
MGI:5508529	Galont	GATA1 activated long non-coding transcript
MGI:2663979	Galp	galanin-like peptide
MGI:1096364	Galr1	galanin receptor
MGI:95638	Galt	galactose-1-phosphate uridyl transferase
MGI:1098221	Gamt	guanidinoacetate methyltransferase
MGI:1890619	Gan	giant axonal neuropathy
MGI:1097667	Ganab	alpha glucosidase 2 alpha neutral subunit
MGI:1923301	Ganc	glucosidase, alpha; neutral C
MGI:3522282	gand	gandalf
MGI:104619	Gapdh-ps13	glyceraldehyde-3-phosphate dehydrogenase, pseudogene
MGI:3608341	Gapt	Grb2-binding adaptor, transmembrane
MGI:1913941	Gapvd1	GTPase activating protein and VPS9 domains
MGI:1930948	Gar1	GAR1 ribonucleoprotein
MGI:2685290	Garem2	GRB2 associated regulator of MAPK1 subtype
MGI:2449057	Gars	glycyl-tRNA synthetase
MGI:95654	Gart	phosphoribosylglycinamide formyltransferase
MGI:104768	Gast	gastrin
MGI:1924932	Gata3un	Gata3 upstream neighbor
MGI:107516	Gata6	GATA binding protein
MGI:95665	Gba1	glucosylceramidase beta
MGI:1921435	Gbe1	1,4-alpha-glucan branching enzyme
MGI:1861607	Gbf1	golgi-specific brefeldin A-resistance factor
MGI:2449143	Gbgt1	globoside alpha-1,3-N-acetylgalactosaminyltransferase
MGI:1923324	Gbp8	guanylate-binding protein
MGI:95667	Gbx1	gastrulation brain homeobox
MGI:1918521	Gca	grancalcin
MGI:101861	Gcap10	granule cell antiserum positive
MGI:1917547	Gcc2	GRIP and coiled-coil domain containing
MGI:104541	Gcdh	glutaryl-Coenzyme A dehydrogenase
MGI:95674	Gcg	glucagon
MGI:1096345	Gckr	glucokinase regulatory protein
MGI:104990	Gclc	glutamate-cysteine ligase, catalytic subunit
MGI:2444248	Gcn1	GCN1 activator of EIF2AK4
MGI:105113	Gcna	germ cell nuclear acidic protein
MGI:1100870	Gcnt2	glucosaminyl (N-acetyl) transferase 2 (I blood group)
MGI:5141967	Gcom1	GRINL1A complex locus
MGI:102969	Gcsam	germinal center associated, signaling and motility
MGI:1337996	Gdap7	ganglioside-induced differentiation-associated-protein
MGI:95680	Gdc2	glycerolphosphate dehydrogenase 2, cytoplasmic embryonic
MGI:1891827	Gde1	glycerophosphodiester phosphodiesterase
MGI:99845	Gdi2	GDP dissociation inhibitor
MGI:95693	gdn	golden
MGI:107430	Gdnf	glial cell line derived neurotrophic factor
MGI:2443429	Gdpgp1	GDP-D-glucose phosphorylase
MGI:95696	ge	greige
MGI:5752801	Gem184	Gem 184 mutant
MGI:1913853	Gemin2	gem nuclear organelle associated protein
MGI:2443149	Gen1	GEN1, Holliday junction 5' flap endonuclease
MGI:5488929	Gena115	Gena115
MGI:5488931	Gena119	Gena119
MGI:5488933	Gena127	Gena127
MGI:3686721	Gena91	Genetics Harwell
MGI:1928379	Get3	guided entry of tail-anchored proteins factor 3, ATPase
MGI:1917825	Gfod2	glucose-fructose oxidoreductase domain containing
MGI:98857	Gfus	GDP-L-fucose synthase
MGI:2685427	Gfy	golgi-associated olfactory signaling regulator
MGI:2385008	Ggact	gamma-glutamylamine cyclotransferase
MGI:1329035	Ggh	gamma-glutamyl hydrolase
MGI:95701	ggld	gamma globulin 1 deficiency
MGI:95702	Ggm1	ganglioside expression
MGI:2181461	Ggn	gametogenetin
MGI:1341724	Ggps1	geranylgeranyl diphosphate synthase
MGI:1346063	Ggt5	gamma-glutamyltransferase
MGI:1931556	Ghdc	GH3 domain containing
MGI:1914021	Gid4	GID complex subunit 4, VID24 homolog
MGI:1888677	Gigyf1	GRB10 interacting GYF protein
MGI:109368	Gimap1	GTPase, IMAP family member
MGI:3647547	Gimd1	GIMAP family P-loop NTPase domain containing
MGI:2182036	Gin1	gypsy retrotransposon integrase
MGI:1916520	Gins1	GINS complex subunit
MGI:107504	Gip	gastric inhibitory polypeptide
MGI:1889209	Gipc2	GIPC PDZ domain containing family, member
MGI:1347053	Git2	GIT ArfGAP
MGI:107588	Gjb6	gap junction protein, beta
MGI:106594	Gk	glycerol kinase
MGI:1913533	Gkn1	gastrokine
MGI:1918143	Glb1l3	galactosidase, beta 1 like
MGI:2136405	Glce	glucuronyl C5-epimerase
MGI:2388361	Gldn	gliomedin
MGI:1920817	Gldnos	gliomedin, opposite strand
MGI:1921662	Gle1	GLE1 RNA export mediator
MGI:95727	Gli1	GLI-Kruppel family member GLI1
MGI:1914787	Glipr1l2	GLI pathogenesis-related 1 like
MGI:1932535	Glis2	GLIS family zinc finger
MGI:2141180	Glmn	glomulin, FKBP associated protein
MGI:1913318	Glmp	glycosylated lysosomal membrane protein
