ZFIN:ZDB-GENE-050506-14	im:6894660	im:6894660
ZFIN:ZDB-GENE-050506-16	im:6895049	im:6895049
ZFIN:ZDB-GENE-050309-22	im:6896270	im:6896270
ZFIN:ZDB-GENE-050506-27	im:6897534	im:6897534
ZFIN:ZDB-GENE-050506-36	im:6899605	im:6899605
ZFIN:ZDB-GENE-050506-50	im:6901549	im:6901549
ZFIN:ZDB-GENE-050506-51	im:6901619	im:6901619
ZFIN:ZDB-GENE-060810-12	im:6901707	im:6901707
ZFIN:ZDB-GENE-050506-55	im:6901974	im:6901974
ZFIN:ZDB-GENE-050506-67	im:6903306	im:6903306
ZFIN:ZDB-GENE-060810-14	im:6903584	im:6903584
ZFIN:ZDB-GENE-050506-75	im:6904045	im:6904045
ZFIN:ZDB-GENE-050506-108	im:6906574	im:6906574
ZFIN:ZDB-GENE-041008-12	im:6908257	im:6908257
ZFIN:ZDB-GENE-040914-9	im:6908806	im:6908806
ZFIN:ZDB-GENE-040914-15	im:6909183	im:6909183
ZFIN:ZDB-GENE-040914-21	im:6909591	im:6909591
ZFIN:ZDB-GENE-040914-24	im:6909715	im:6909715
ZFIN:ZDB-GENE-050208-5	im:6910558	im:6910558
ZFIN:ZDB-GENE-041008-26	im:6911237	im:6911237
ZFIN:ZDB-GENE-041008-27	im:6911241	im:6911241
ZFIN:ZDB-GENE-050208-8	im:6911381	im:6911381
ZFIN:ZDB-GENE-041008-28	im:6911407	im:6911407
ZFIN:ZDB-GENE-050208-9	im:6911434	im:6911434
ZFIN:ZDB-GENE-041008-29	im:6911461	im:6911461
ZFIN:ZDB-GENE-041008-31	im:6911506	im:6911506
ZFIN:ZDB-GENE-041008-32	im:6911596	im:6911596
ZFIN:ZDB-GENE-050208-11	im:6911611	im:6911611
ZFIN:ZDB-GENE-050809-16	im:6911620	im:6911620
ZFIN:ZDB-GENE-041008-33	im:6911658	im:6911658
ZFIN:ZDB-GENE-041008-34	im:6911660	im:6911660
ZFIN:ZDB-GENE-041008-36	im:6911767	im:6911767
ZFIN:ZDB-GENE-041008-37	im:6911770	im:6911770
ZFIN:ZDB-GENE-040914-46	im:6911857	im:6911857
ZFIN:ZDB-GENE-050208-13	im:6911881	im:6911881
ZFIN:ZDB-GENE-050208-14	im:6911889	im:6911889
ZFIN:ZDB-GENE-041008-42	im:6911947	im:6911947
ZFIN:ZDB-GENE-041008-44	im:6911955	im:6911955
ZFIN:ZDB-GENE-041008-46	im:6912011	im:6912011
ZFIN:ZDB-GENE-041008-47	im:6912061	im:6912061
ZFIN:ZDB-GENE-040914-49	im:6912082	im:6912082
ZFIN:ZDB-GENE-041008-48	im:6912083	im:6912083
ZFIN:ZDB-GENE-041008-50	im:6912125	im:6912125
ZFIN:ZDB-GENE-041008-51	im:6912147	im:6912147
ZFIN:ZDB-GENE-041008-54	im:6912247	im:6912247
ZFIN:ZDB-GENE-041008-56	im:6912327	im:6912327
ZFIN:ZDB-GENE-041008-59	im:6912372	im:6912372
ZFIN:ZDB-GENE-041008-60	im:6912383	im:6912383
ZFIN:ZDB-GENE-040914-59	im:6912416	im:6912416
ZFIN:ZDB-GENE-050208-21	im:6912512	im:6912512
ZFIN:ZDB-GENE-041008-62	im:6912618	im:6912618
ZFIN:ZDB-GENE-041008-63	im:6912630	im:6912630
ZFIN:ZDB-GENE-041008-64	im:6912635	im:6912635
ZFIN:ZDB-GENE-041008-67	im:6912675	im:6912675
ZFIN:ZDB-GENE-041008-69	im:6912712	im:6912712
ZFIN:ZDB-GENE-041008-70	im:6912719	im:6912719
ZFIN:ZDB-GENE-050302-35	im:6997652	im:6997652
ZFIN:ZDB-GENE-050302-66	im:7052286	im:7052286
ZFIN:ZDB-GENE-050302-57	im:705546	im:705546
ZFIN:ZDB-GENE-050302-75	im:7067589	im:7067589
ZFIN:ZDB-GENE-050302-72	im:7069961	im:7069961
ZFIN:ZDB-GENE-040914-64	im:7135967	im:7135967
ZFIN:ZDB-GENE-041008-72	im:7135969	im:7135969
ZFIN:ZDB-GENE-050208-23	im:7135980	im:7135980
ZFIN:ZDB-GENE-041008-74	im:7136021	im:7136021
ZFIN:ZDB-GENE-041008-75	im:7136028	im:7136028
ZFIN:ZDB-GENE-041008-76	im:7136039	im:7136039
ZFIN:ZDB-GENE-041008-79	im:7136088	im:7136088
ZFIN:ZDB-GENE-050208-27	im:7136112	im:7136112
ZFIN:ZDB-GENE-050208-31	im:7136150	im:7136150
ZFIN:ZDB-GENE-040914-70	im:7136185	im:7136185
ZFIN:ZDB-GENE-040914-72	im:7136234	im:7136234
ZFIN:ZDB-GENE-041008-81	im:7136237	im:7136237
ZFIN:ZDB-GENE-050208-37	im:7136258	im:7136258
ZFIN:ZDB-GENE-041008-82	im:7136296	im:7136296
ZFIN:ZDB-GENE-041111-6	im:7136304	im:7136304
ZFIN:ZDB-GENE-050208-38	im:7136316	im:7136316
ZFIN:ZDB-GENE-041008-83	im:7136329	im:7136329
ZFIN:ZDB-GENE-080917-1	im:7136398	im:7136398
ZFIN:ZDB-GENE-041008-85	im:7136452	im:7136452
ZFIN:ZDB-GENE-041008-86	im:7136455	im:7136455
ZFIN:ZDB-GENE-041008-89	im:7136486	im:7136486
ZFIN:ZDB-GENE-050208-43	im:7136505	im:7136505
ZFIN:ZDB-GENE-041008-90	im:7136527	im:7136527
ZFIN:ZDB-GENE-041008-92	im:7136559	im:7136559
ZFIN:ZDB-GENE-050208-45	im:7136562	im:7136562
ZFIN:ZDB-GENE-050208-46	im:7136565	im:7136565
ZFIN:ZDB-GENE-050208-47	im:7136577	im:7136577
ZFIN:ZDB-GENE-050208-48	im:7136610	im:7136610
ZFIN:ZDB-GENE-041111-8	im:7136611	im:7136611
ZFIN:ZDB-GENE-041111-9	im:7136625	im:7136625
ZFIN:ZDB-GENE-041111-10	im:7136642	im:7136642
ZFIN:ZDB-GENE-041111-11	im:7136647	im:7136647
ZFIN:ZDB-GENE-041111-12	im:7136705	im:7136705
ZFIN:ZDB-GENE-041111-16	im:7136750	im:7136750
ZFIN:ZDB-GENE-041111-18	im:7136826	im:7136826
ZFIN:ZDB-GENE-041111-19	im:7136896	im:7136896
ZFIN:ZDB-GENE-040914-85	im:7136971	im:7136971
ZFIN:ZDB-GENE-041111-20	im:7136977	im:7136977
ZFIN:ZDB-GENE-041111-21	im:7137030	im:7137030
ZFIN:ZDB-GENE-041111-22	im:7137066	im:7137066
ZFIN:ZDB-GENE-041111-23	im:7137094	im:7137094
ZFIN:ZDB-GENE-050208-55	im:7137116	im:7137116
ZFIN:ZDB-GENE-041111-26	im:7137176	im:7137176
ZFIN:ZDB-GENE-050208-56	im:7137180	im:7137180
ZFIN:ZDB-GENE-041111-27	im:7137232	im:7137232
ZFIN:ZDB-GENE-041111-28	im:7137289	im:7137289
ZFIN:ZDB-GENE-050208-59	im:7137339	im:7137339
ZFIN:ZDB-GENE-050208-61	im:7137379	im:7137379
ZFIN:ZDB-GENE-051214-1	im:7137402	im:7137402
ZFIN:ZDB-GENE-041008-105	im:7137497	im:7137497
ZFIN:ZDB-GENE-041111-29	im:7137559	im:7137559
ZFIN:ZDB-GENE-050208-67	im:7137563	im:7137563
ZFIN:ZDB-GENE-050506-114	im:7137564	im:7137564
ZFIN:ZDB-GENE-041008-109	im:7137579	im:7137579
ZFIN:ZDB-GENE-041111-30	im:7137622	im:7137622
ZFIN:ZDB-GENE-050208-70	im:7137633	im:7137633
ZFIN:ZDB-GENE-041111-31	im:7137635	im:7137635
ZFIN:ZDB-GENE-041111-32	im:7137662	im:7137662
ZFIN:ZDB-GENE-050506-116	im:7137665	im:7137665
ZFIN:ZDB-GENE-041111-33	im:7137750	im:7137750
ZFIN:ZDB-GENE-041111-34	im:7137766	im:7137766
ZFIN:ZDB-GENE-041111-35	im:7137824	im:7137824
ZFIN:ZDB-GENE-041111-36	im:7137855	im:7137855
ZFIN:ZDB-GENE-041111-37	im:7137876	im:7137876
ZFIN:ZDB-GENE-050208-75	im:7137884	im:7137884
ZFIN:ZDB-GENE-041008-128	im:7137928	im:7137928
ZFIN:ZDB-GENE-041111-38	im:7137946	im:7137946
ZFIN:ZDB-GENE-050208-77	im:7138016	im:7138016
ZFIN:ZDB-GENE-041008-133	im:7138020	im:7138020
ZFIN:ZDB-GENE-050208-78	im:7138054	im:7138054
ZFIN:ZDB-GENE-041008-134	im:7138073	im:7138073
ZFIN:ZDB-GENE-041008-137	im:7138144	im:7138144
ZFIN:ZDB-GENE-050208-79	im:7138185	im:7138185
ZFIN:ZDB-GENE-041111-40	im:7138270	im:7138270
ZFIN:ZDB-GENE-041111-42	im:7138324	im:7138324
ZFIN:ZDB-GENE-041111-43	im:7138325	im:7138325
ZFIN:ZDB-GENE-041008-152	im:7138374	im:7138374
ZFIN:ZDB-GENE-041111-44	im:7138388	im:7138388
ZFIN:ZDB-GENE-041111-45	im:7138400	im:7138400
ZFIN:ZDB-GENE-050208-87	im:7138430	im:7138430
ZFIN:ZDB-GENE-050208-88	im:7138446	im:7138446
ZFIN:ZDB-GENE-050208-90	im:7138491	im:7138491
ZFIN:ZDB-GENE-041111-46	im:7138493	im:7138493
ZFIN:ZDB-GENE-041111-47	im:7138527	im:7138527
ZFIN:ZDB-GENE-041111-48	im:7138529	im:7138529
ZFIN:ZDB-GENE-041111-49	im:7138535	im:7138535
ZFIN:ZDB-GENE-041111-51	im:7138576	im:7138576
ZFIN:ZDB-GENE-041111-52	im:7138577	im:7138577
ZFIN:ZDB-GENE-050208-94	im:7138643	im:7138643
ZFIN:ZDB-GENE-041111-54	im:7138653	im:7138653
ZFIN:ZDB-GENE-050208-96	im:7138693	im:7138693
ZFIN:ZDB-GENE-041111-55	im:7138694	im:7138694
ZFIN:ZDB-GENE-041111-56	im:7138714	im:7138714
ZFIN:ZDB-GENE-041111-57	im:7138717	im:7138717
ZFIN:ZDB-GENE-050411-20	im:7138733	im:7138733
ZFIN:ZDB-GENE-041111-58	im:7138742	im:7138742
ZFIN:ZDB-GENE-050411-21	im:7138809	im:7138809
ZFIN:ZDB-GENE-041008-166	im:7138811	im:7138811
ZFIN:ZDB-GENE-041111-61	im:7138850	im:7138850
ZFIN:ZDB-GENE-041111-62	im:7138857	im:7138857
ZFIN:ZDB-GENE-050411-23	im:7138882	im:7138882
ZFIN:ZDB-GENE-041111-63	im:7138888	im:7138888
ZFIN:ZDB-GENE-041111-64	im:7138919	im:7138919
ZFIN:ZDB-GENE-050411-24	im:7138932	im:7138932
ZFIN:ZDB-GENE-041111-65	im:7138933	im:7138933
ZFIN:ZDB-GENE-041008-170	im:7138982	im:7138982
ZFIN:ZDB-GENE-041008-171	im:7138985	im:7138985
ZFIN:ZDB-GENE-041111-67	im:7138989	im:7138989
ZFIN:ZDB-GENE-041111-68	im:7139033	im:7139033
ZFIN:ZDB-GENE-041111-70	im:7139070	im:7139070
ZFIN:ZDB-GENE-041111-71	im:7139082	im:7139082
ZFIN:ZDB-GENE-041111-72	im:7139142	im:7139142
ZFIN:ZDB-GENE-041111-73	im:7139147	im:7139147
ZFIN:ZDB-GENE-041111-74	im:7139157	im:7139157
ZFIN:ZDB-GENE-041111-76	im:7139171	im:7139171
ZFIN:ZDB-GENE-041111-77	im:7139202	im:7139202
ZFIN:ZDB-GENE-041008-174	im:7139240	im:7139240
ZFIN:ZDB-GENE-041111-78	im:7139264	im:7139264
ZFIN:ZDB-GENE-041008-176	im:7139285	im:7139285
ZFIN:ZDB-GENE-041111-79	im:7139397	im:7139397
ZFIN:ZDB-GENE-041111-81	im:7139425	im:7139425
ZFIN:ZDB-GENE-050411-26	im:7139520	im:7139520
ZFIN:ZDB-GENE-041111-83	im:7139535	im:7139535
ZFIN:ZDB-GENE-041111-84	im:7139550	im:7139550
ZFIN:ZDB-GENE-041111-85	im:7139565	im:7139565
ZFIN:ZDB-GENE-041008-184	im:7139613	im:7139613
ZFIN:ZDB-GENE-041111-86	im:7139644	im:7139644
ZFIN:ZDB-GENE-041111-87	im:7139653	im:7139653
ZFIN:ZDB-GENE-041111-88	im:7139743	im:7139743
ZFIN:ZDB-GENE-041111-89	im:7139745	im:7139745
ZFIN:ZDB-GENE-041008-188	im:7139800	im:7139800
ZFIN:ZDB-GENE-041111-92	im:7139890	im:7139890
ZFIN:ZDB-GENE-041111-93	im:7139905	im:7139905
ZFIN:ZDB-GENE-041111-94	im:7139910	im:7139910
ZFIN:ZDB-GENE-041111-95	im:7139913	im:7139913
ZFIN:ZDB-GENE-050309-28	im:7139938	im:7139938
ZFIN:ZDB-GENE-041111-96	im:7139946	im:7139946
ZFIN:ZDB-GENE-050506-117	im:7139949	im:7139949
ZFIN:ZDB-GENE-041008-193	im:7140000	im:7140000
ZFIN:ZDB-GENE-050411-29	im:7140001	im:7140001
ZFIN:ZDB-GENE-041111-98	im:7140009	im:7140009
ZFIN:ZDB-GENE-041111-99	im:7140047	im:7140047
ZFIN:ZDB-GENE-041111-100	im:7140050	im:7140050
ZFIN:ZDB-GENE-041111-101	im:7140055	im:7140055
ZFIN:ZDB-GENE-041111-103	im:7140095	im:7140095
ZFIN:ZDB-GENE-041111-104	im:7140096	im:7140096
ZFIN:ZDB-GENE-041111-105	im:7140117	im:7140117
ZFIN:ZDB-GENE-041111-107	im:7140202	im:7140202
ZFIN:ZDB-GENE-050411-30	im:7140323	im:7140323
ZFIN:ZDB-GENE-041111-108	im:7140346	im:7140346
ZFIN:ZDB-GENE-041111-109	im:7140347	im:7140347
ZFIN:ZDB-GENE-050411-31	im:7140423	im:7140423
ZFIN:ZDB-GENE-050208-120	im:7140529	im:7140529
ZFIN:ZDB-GENE-041111-113	im:7140550	im:7140550
ZFIN:ZDB-GENE-050411-32	im:7140566	im:7140566
ZFIN:ZDB-GENE-041111-116	im:7140628	im:7140628
ZFIN:ZDB-GENE-041111-117	im:7140652	im:7140652
ZFIN:ZDB-GENE-050411-33	im:7140684	im:7140684
ZFIN:ZDB-GENE-041111-118	im:7140695	im:7140695
ZFIN:ZDB-GENE-041111-122	im:7140768	im:7140768
ZFIN:ZDB-GENE-050208-126	im:7140810	im:7140810
ZFIN:ZDB-GENE-050411-34	im:7140827	im:7140827
ZFIN:ZDB-GENE-041111-124	im:7140990	im:7140990
ZFIN:ZDB-GENE-041111-125	im:7141034	im:7141034
ZFIN:ZDB-GENE-050411-35	im:7141073	im:7141073
ZFIN:ZDB-GENE-041008-212	im:7141120	im:7141120
ZFIN:ZDB-GENE-041111-126	im:7141130	im:7141130
ZFIN:ZDB-GENE-041111-127	im:7141159	im:7141159
ZFIN:ZDB-GENE-041111-128	im:7141170	im:7141170
ZFIN:ZDB-GENE-041111-129	im:7141176	im:7141176
ZFIN:ZDB-GENE-050411-36	im:7141212	im:7141212
ZFIN:ZDB-GENE-041111-130	im:7141234	im:7141234
ZFIN:ZDB-GENE-041111-131	im:7141235	im:7141235
ZFIN:ZDB-GENE-041111-133	im:7141268	im:7141268
ZFIN:ZDB-GENE-041111-134	im:7141269	im:7141269
ZFIN:ZDB-GENE-041111-135	im:7141280	im:7141280
ZFIN:ZDB-GENE-050208-130	im:7141291	im:7141291
ZFIN:ZDB-GENE-041111-136	im:7141313	im:7141313
ZFIN:ZDB-GENE-041008-217	im:7141344	im:7141344
ZFIN:ZDB-GENE-041111-137	im:7141374	im:7141374
ZFIN:ZDB-GENE-041111-138	im:7141407	im:7141407
ZFIN:ZDB-GENE-041111-140	im:7141573	im:7141573
ZFIN:ZDB-GENE-041111-141	im:7141599	im:7141599
ZFIN:ZDB-GENE-041111-142	im:7141636	im:7141636
ZFIN:ZDB-GENE-050309-31	im:7141661	im:7141661
ZFIN:ZDB-GENE-041111-144	im:7141747	im:7141747
ZFIN:ZDB-GENE-041111-145	im:7141803	im:7141803
ZFIN:ZDB-GENE-041111-146	im:7141867	im:7141867
ZFIN:ZDB-GENE-041111-147	im:7141876	im:7141876
ZFIN:ZDB-GENE-050411-39	im:7141899	im:7141899
ZFIN:ZDB-GENE-050411-40	im:7141911	im:7141911
ZFIN:ZDB-GENE-041111-148	im:7141962	im:7141962
ZFIN:ZDB-GENE-041111-149	im:7141979	im:7141979
ZFIN:ZDB-GENE-041008-228	im:7141999	im:7141999
ZFIN:ZDB-GENE-050411-42	im:7142016	im:7142016
ZFIN:ZDB-GENE-041111-151	im:7142023	im:7142023
ZFIN:ZDB-GENE-050411-43	im:7142052	im:7142052
ZFIN:ZDB-GENE-050208-134	im:7142102	im:7142102
ZFIN:ZDB-GENE-041111-152	im:7142157	im:7142157
ZFIN:ZDB-GENE-041008-232	im:7142180	im:7142180
ZFIN:ZDB-GENE-041111-154	im:7142244	im:7142244
ZFIN:ZDB-GENE-041111-155	im:7142250	im:7142250
ZFIN:ZDB-GENE-050309-33	im:7142271	im:7142271
ZFIN:ZDB-GENE-041111-156	im:7142297	im:7142297
ZFIN:ZDB-GENE-050411-46	im:7142435	im:7142435
ZFIN:ZDB-GENE-041111-157	im:7142467	im:7142467
ZFIN:ZDB-GENE-041111-158	im:7142471	im:7142471
ZFIN:ZDB-GENE-041111-159	im:7142500	im:7142500
ZFIN:ZDB-GENE-041111-160	im:7142525	im:7142525
ZFIN:ZDB-GENE-050411-47	im:7142644	im:7142644
ZFIN:ZDB-GENE-050309-35	im:7142667	im:7142667
ZFIN:ZDB-GENE-050309-36	im:7142701	im:7142701
ZFIN:ZDB-GENE-041111-165	im:7142727	im:7142727
ZFIN:ZDB-GENE-041111-167	im:7142796	im:7142796
ZFIN:ZDB-GENE-041111-168	im:7142802	im:7142802
ZFIN:ZDB-GENE-050309-37	im:7142834	im:7142834
ZFIN:ZDB-GENE-050411-49	im:7142863	im:7142863
ZFIN:ZDB-GENE-050411-50	im:7142864	im:7142864
ZFIN:ZDB-GENE-041111-170	im:7142874	im:7142874
ZFIN:ZDB-GENE-050411-51	im:7142877	im:7142877
ZFIN:ZDB-GENE-050208-141	im:7142923	im:7142923
ZFIN:ZDB-GENE-041111-177	im:7143037	im:7143037
ZFIN:ZDB-GENE-041111-181	im:7143173	im:7143173
ZFIN:ZDB-GENE-050208-144	im:7143216	im:7143216
ZFIN:ZDB-GENE-050506-119	im:7143247	im:7143247
ZFIN:ZDB-GENE-050208-145	im:7143253	im:7143253
ZFIN:ZDB-GENE-041111-184	im:7143292	im:7143292
ZFIN:ZDB-GENE-041111-186	im:7143333	im:7143333
ZFIN:ZDB-GENE-050208-146	im:7143346	im:7143346
ZFIN:ZDB-GENE-050208-147	im:7143434	im:7143434
ZFIN:ZDB-GENE-050506-120	im:7143487	im:7143487
ZFIN:ZDB-GENE-041111-199	im:7144081	im:7144081
ZFIN:ZDB-GENE-050208-151	im:7144129	im:7144129
ZFIN:ZDB-GENE-050208-152	im:7144198	im:7144198
ZFIN:ZDB-GENE-050208-153	im:7144206	im:7144206
ZFIN:ZDB-GENE-041111-202	im:7144219	im:7144219
ZFIN:ZDB-GENE-050208-154	im:7144229	im:7144229
ZFIN:ZDB-GENE-050506-122	im:7144236	im:7144236
ZFIN:ZDB-GENE-050208-157	im:7144260	im:7144260
ZFIN:ZDB-GENE-050506-123	im:7144261	im:7144261
ZFIN:ZDB-GENE-041111-208	im:7144269	im:7144269
ZFIN:ZDB-GENE-050208-158	im:7144283	im:7144283
ZFIN:ZDB-GENE-050208-159	im:7144297	im:7144297
ZFIN:ZDB-GENE-050208-160	im:7144351	im:7144351
ZFIN:ZDB-GENE-050208-161	im:7144374	im:7144374
ZFIN:ZDB-GENE-050208-163	im:7144432	im:7144432
ZFIN:ZDB-GENE-050208-164	im:7144447	im:7144447
ZFIN:ZDB-GENE-050208-166	im:7144531	im:7144531
ZFIN:ZDB-GENE-050208-167	im:7144534	im:7144534
ZFIN:ZDB-GENE-050208-168	im:7144578	im:7144578
ZFIN:ZDB-GENE-050208-169	im:7144580	im:7144580
ZFIN:ZDB-GENE-041111-220	im:7144602	im:7144602
ZFIN:ZDB-GENE-050208-170	im:7144620	im:7144620
ZFIN:ZDB-GENE-050208-172	im:7144687	im:7144687
ZFIN:ZDB-GENE-050208-173	im:7144688	im:7144688
ZFIN:ZDB-GENE-050208-174	im:7144689	im:7144689
ZFIN:ZDB-GENE-050208-176	im:7144773	im:7144773
ZFIN:ZDB-GENE-050506-124	im:7144813	im:7144813
ZFIN:ZDB-GENE-050208-178	im:7144816	im:7144816
ZFIN:ZDB-GENE-050208-179	im:7144835	im:7144835
ZFIN:ZDB-GENE-050506-125	im:7144838	im:7144838
ZFIN:ZDB-GENE-050208-180	im:7144850	im:7144850
ZFIN:ZDB-GENE-050208-182	im:7144880	im:7144880
ZFIN:ZDB-GENE-041111-224	im:7144892	im:7144892
ZFIN:ZDB-GENE-050208-183	im:7144895	im:7144895
ZFIN:ZDB-GENE-050208-184	im:7144930	im:7144930
ZFIN:ZDB-GENE-050208-186	im:7144989	im:7144989
ZFIN:ZDB-GENE-050506-126	im:7145019	im:7145019
ZFIN:ZDB-GENE-050506-127	im:7145044	im:7145044
ZFIN:ZDB-GENE-050208-188	im:7145046	im:7145046
ZFIN:ZDB-GENE-050208-189	im:7145058	im:7145058
ZFIN:ZDB-GENE-050208-190	im:7145063	im:7145063
ZFIN:ZDB-GENE-050208-191	im:7145069	im:7145069
ZFIN:ZDB-GENE-050208-192	im:7145103	im:7145103
ZFIN:ZDB-GENE-050208-193	im:7145111	im:7145111
ZFIN:ZDB-GENE-050208-194	im:7145115	im:7145115
ZFIN:ZDB-GENE-050208-195	im:7145231	im:7145231
ZFIN:ZDB-GENE-050208-196	im:7145248	im:7145248
ZFIN:ZDB-GENE-050208-197	im:7145289	im:7145289
ZFIN:ZDB-GENE-050208-198	im:7145328	im:7145328
ZFIN:ZDB-GENE-050208-199	im:7145347	im:7145347
ZFIN:ZDB-GENE-050208-200	im:7145375	im:7145375
ZFIN:ZDB-GENE-050208-201	im:7145408	im:7145408
ZFIN:ZDB-GENE-050208-202	im:7145411	im:7145411
ZFIN:ZDB-GENE-050208-203	im:7145414	im:7145414
ZFIN:ZDB-GENE-050208-204	im:7145416	im:7145416
ZFIN:ZDB-GENE-050208-205	im:7145474	im:7145474
ZFIN:ZDB-GENE-050208-206	im:7145497	im:7145497
ZFIN:ZDB-GENE-050208-207	im:7145502	im:7145502
ZFIN:ZDB-GENE-050208-208	im:7145520	im:7145520
ZFIN:ZDB-GENE-050208-209	im:7145523	im:7145523
ZFIN:ZDB-GENE-041111-238	im:7145526	im:7145526
ZFIN:ZDB-GENE-041111-245	im:7145733	im:7145733
ZFIN:ZDB-GENE-050208-212	im:7145767	im:7145767
ZFIN:ZDB-GENE-050208-213	im:7145774	im:7145774
ZFIN:ZDB-GENE-050309-57	im:7145799	im:7145799
ZFIN:ZDB-GENE-050208-214	im:7145820	im:7145820
ZFIN:ZDB-GENE-050208-215	im:7145846	im:7145846
ZFIN:ZDB-GENE-050208-216	im:7145850	im:7145850
ZFIN:ZDB-GENE-050208-217	im:7145865	im:7145865
ZFIN:ZDB-GENE-050208-218	im:7145874	im:7145874
ZFIN:ZDB-GENE-050506-135	im:7145949	im:7145949
ZFIN:ZDB-GENE-050208-219	im:7145953	im:7145953
ZFIN:ZDB-GENE-050208-220	im:7145975	im:7145975
ZFIN:ZDB-GENE-050208-223	im:7146137	im:7146137
ZFIN:ZDB-GENE-050208-224	im:7146140	im:7146140
ZFIN:ZDB-GENE-050208-226	im:7146192	im:7146192
ZFIN:ZDB-GENE-050208-228	im:7146215	im:7146215
ZFIN:ZDB-GENE-050208-230	im:7146246	im:7146246
ZFIN:ZDB-GENE-050208-234	im:7146308	im:7146308
ZFIN:ZDB-GENE-050208-238	im:7146417	im:7146417
ZFIN:ZDB-GENE-050208-239	im:7146436	im:7146436
ZFIN:ZDB-GENE-060810-20	im:7146467	im:7146467
ZFIN:ZDB-GENE-050208-242	im:7146620	im:7146620
ZFIN:ZDB-GENE-050208-245	im:7146708	im:7146708
ZFIN:ZDB-GENE-050208-246	im:7146717	im:7146717
ZFIN:ZDB-GENE-050208-247	im:7146724	im:7146724
ZFIN:ZDB-GENE-050208-248	im:7146765	im:7146765
ZFIN:ZDB-GENE-050208-250	im:7146796	im:7146796
ZFIN:ZDB-GENE-050208-252	im:7146822	im:7146822
ZFIN:ZDB-GENE-060810-21	im:7146844	im:7146844
ZFIN:ZDB-GENE-050208-253	im:7146852	im:7146852
ZFIN:ZDB-GENE-050208-259	im:7147002	im:7147002
ZFIN:ZDB-GENE-050208-260	im:7147008	im:7147008
ZFIN:ZDB-GENE-050208-264	im:7147070	im:7147070
ZFIN:ZDB-GENE-050208-267	im:7147172	im:7147172
ZFIN:ZDB-GENE-050208-268	im:7147178	im:7147178
ZFIN:ZDB-GENE-050208-269	im:7147192	im:7147192
ZFIN:ZDB-GENE-050208-271	im:7147207	im:7147207
ZFIN:ZDB-GENE-050208-277	im:7147325	im:7147325
ZFIN:ZDB-GENE-050208-279	im:7147376	im:7147376
ZFIN:ZDB-GENE-050506-139	im:7147406	im:7147406
ZFIN:ZDB-GENE-050506-140	im:7147407	im:7147407
ZFIN:ZDB-GENE-050208-282	im:7147422	im:7147422
ZFIN:ZDB-GENE-050208-286	im:7147486	im:7147486
ZFIN:ZDB-GENE-050208-289	im:7147555	im:7147555
ZFIN:ZDB-GENE-060810-24	im:7147630	im:7147630
ZFIN:ZDB-GENE-050208-293	im:7147634	im:7147634
ZFIN:ZDB-GENE-050208-294	im:7147667	im:7147667
ZFIN:ZDB-GENE-050208-295	im:7147685	im:7147685
ZFIN:ZDB-GENE-050208-297	im:7147696	im:7147696
ZFIN:ZDB-GENE-050208-298	im:7147751	im:7147751
ZFIN:ZDB-GENE-050208-300	im:7147808	im:7147808
ZFIN:ZDB-GENE-050208-303	im:7147827	im:7147827
ZFIN:ZDB-GENE-050208-305	im:7147841	im:7147841
ZFIN:ZDB-GENE-050506-145	im:7147876	im:7147876
ZFIN:ZDB-GENE-050208-307	im:7147916	im:7147916
ZFIN:ZDB-GENE-050208-309	im:7147977	im:7147977
ZFIN:ZDB-GENE-050208-311	im:7147990	im:7147990
ZFIN:ZDB-GENE-050208-314	im:7148143	im:7148143
ZFIN:ZDB-GENE-050208-315	im:7148182	im:7148182
ZFIN:ZDB-GENE-080225-4	im:7148223	im:7148223
ZFIN:ZDB-GENE-050309-68	im:7148329	im:7148329
ZFIN:ZDB-GENE-050208-318	im:7148352	im:7148352
ZFIN:ZDB-GENE-050208-320	im:7148363	im:7148363
ZFIN:ZDB-GENE-050309-71	im:7148382	im:7148382
ZFIN:ZDB-GENE-050309-72	im:7148385	im:7148385
ZFIN:ZDB-GENE-050309-75	im:7148405	im:7148405
ZFIN:ZDB-GENE-060810-27	im:7148428	im:7148428
ZFIN:ZDB-GENE-050309-77	im:7148482	im:7148482
ZFIN:ZDB-GENE-060810-30	im:7148532	im:7148532
ZFIN:ZDB-GENE-050309-81	im:7148721	im:7148721
ZFIN:ZDB-GENE-050309-82	im:7148745	im:7148745
ZFIN:ZDB-GENE-050309-83	im:7148767	im:7148767
ZFIN:ZDB-GENE-080917-5	im:7148882	im:7148882
ZFIN:ZDB-GENE-050309-92	im:7148891	im:7148891
ZFIN:ZDB-GENE-050309-93	im:7148895	im:7148895
ZFIN:ZDB-GENE-080225-5	im:7148949	im:7148949
ZFIN:ZDB-GENE-050309-97	im:7148996	im:7148996
ZFIN:ZDB-GENE-050309-98	im:7149006	im:7149006
ZFIN:ZDB-GENE-041111-254	im:7149028	im:7149028
ZFIN:ZDB-GENE-041111-256	im:7149055	im:7149055
ZFIN:ZDB-GENE-050309-104	im:7149144	im:7149144
ZFIN:ZDB-GENE-050809-18	im:7149159	im:7149159
ZFIN:ZDB-GENE-050309-105	im:7149171	im:7149171
ZFIN:ZDB-GENE-050309-107	im:7149208	im:7149208
